devanagari,iast,slp1,count,pct,slot1,slot2,slot3,slot4,slot5
च्यैः,cyaiḥ,cyEH,1,0.0,0,1,0,0,0
ञ्च्यैः,ñcyaiḥ,YcyEH,1,0.0,0,1,0,0,0
म्प्यां,mpyāṃ,mpyAM,1,0.0,0,1,0,0,0
त्र्व,trva,trva,1,0.0,0,1,0,0,0
क्नीं,knīṃ,knIM,1,0.0,0,1,0,0,0
ञ्जुं,ñjuṃ,YjuM,1,0.0,0,1,0,0,0
र्ह्वा,rhvā,rhvA,1,0.0,0,1,0,0,0
ज्ज्ञं,jjñaṃ,jjYaM,1,0.0,0,1,0,0,0
गिं,giṃ,giM,1,0.0,0,1,0,0,0
प्त्वं,ptvaṃ,ptvaM,1,0.0,0,1,0,0,0
र्ष्णेः,rṣṇeḥ,rzReH,1,0.0,0,1,0,0,0
स्त्स,stsa,stsa,1,0.0,0,1,0,0,0
क्मीं,kmīṃ,kmIM,1,0.0,0,1,0,0,0
ग्णो,gṇo,gRo,1,0.0,0,1,0,0,0
श्व्रा,śvrā,SvrA,1,0.0,0,1,0,0,0
प्तॄं,ptṝṃ,ptFM,1,0.0,0,1,0,0,0
ग्ध्रीः,gdhrīḥ,gDrIH,1,0.0,0,1,0,0,0
प्स्वो,psvo,psvo,1,0.0,0,1,0,0,0
म्बेः,mbeḥ,mbeH,1,0.0,0,1,0,0,0
घ्न्यु,ghnyu,Gnyu,1,0.0,0,1,0,0,0
ङ्क्त्वे,ṅktve,Nktve,1,0.0,0,1,0,0,0
स्स्वो,ssvo,ssvo,1,0.0,0,1,0,0,0
म्पुः,mpuḥ,mpuH,1,0.0,0,1,0,0,0
त्स्नौ,tsnau,tsnO,1,0.0,0,1,0,0,0
ग्ध्वै,gdhvai,gDvE,1,0.0,0,1,0,0,0
ज्झो,jjho,jJo,1,0.0,0,1,0,0,0
ल्प्यां,lpyāṃ,lpyAM,1,0.0,0,1,0,0,0
ङ्क्यौ,ṅkyau,NkyO,1,0.0,0,1,0,0,0
ष्पिं,ṣpiṃ,zpiM,1,0.0,0,1,0,0,0
क्स्प,kspa,kspa,1,0.0,0,1,0,0,0
र्ध्यां,rdhyāṃ,rDyAM,1,0.0,0,1,0,0,0
प्स्वौ,psvau,psvO,1,0.0,0,1,0,0,0
ल्यू,lyū,lyU,1,0.0,0,1,0,0,0
त्स्थां,tsthāṃ,tsTAM,1,0.0,0,1,0,0,0
स्म्यै,smyai,smyE,1,0.0,0,1,0,0,0
ज्रीं,jrīṃ,jrIM,1,0.0,0,1,0,0,0
ञ्छ्रू,ñchrū,YCrU,1,0.0,0,1,0,0,0
ङ्क्त्याः,ṅktyāḥ,NktyAH,1,0.0,0,1,0,0,0
र्भिं,rbhiṃ,rBiM,1,0.0,0,1,0,0,0
ङ्कीं,ṅkīṃ,NkIM,1,0.0,0,1,0,0,0
ल्प्स्य,lpsya,lpsya,1,0.0,0,1,0,0,0
श्र्वो,śrvo,Srvo,1,0.0,0,1,0,0,0
द्भाः,dbhāḥ,dBAH,1,0.0,1,0,0,0,0
क्शं,kśaṃ,kSaM,1,0.0,1,0,0,0,0
र्भ्यं,rbhyaṃ,rByaM,1,0.0,1,0,0,0,0
ष्ण्यैः,ṣṇyaiḥ,zRyEH,1,0.0,1,0,0,0,0
स्कू,skū,skU,1,0.0,1,0,0,0,0
म्न्यै,mnyai,mnyE,1,0.0,1,0,0,0,0
ब्वं,bvaṃ,bvaM,1,0.0,1,0,0,0,0
र्स्वै,rsvai,rsvE,1,0.0,1,0,0,0,0
न्र्,nr,nr,1,0.0,1,0,0,0,0
द्वैः,dvaiḥ,dvEH,1,0.0,0,1,0,0,0
ग्व्य्,gvy,gvy,1,0.0,0,1,0,0,0
ज्स्ना,jsnā,jsnA,1,0.0,0,1,0,0,0
ड्घ्रा,ḍghrā,qGrA,1,0.0,0,1,0,0,0
ट्से,ṭse,wse,1,0.0,0,1,0,0,0
श्क्ष,śkṣa,Skza,1,0.0,0,1,0,0,0
ल्प्य्,lpy,lpy,1,0.0,0,1,0,0,0
त्ज,tja,tja,1,0.0,0,1,0,0,0
न्पी,npī,npI,1,0.0,0,0,1,0,0
र्च्यां,rcyāṃ,rcyAM,1,0.0,0,0,1,0,0
ड्च,ḍca,qca,1,0.0,0,0,1,0,0
र्जैः,rjaiḥ,rjEH,1,0.0,0,0,1,0,0
न्टि,nṭi,nwi,1,0.0,0,0,1,0,0
ञ्श्या,ñśyā,YSyA,1,0.0,0,0,1,0,0
न्कः,nkaḥ,nkaH,1,0.0,0,0,1,0,0
र्क्यां,rkyāṃ,rkyAM,1,0.0,0,0,1,0,0
द्भ्रं,dbhraṃ,dBraM,1,0.0,0,0,1,0,0
द्द्वाः,ddvāḥ,ddvAH,1,0.0,0,0,1,0,0
ग्ज्यौ,gjyau,gjyO,1,0.0,0,0,1,0,0
र्जृ,rjṛ,rjf,1,0.0,0,0,1,0,0
न्द्यैः,ndyaiḥ,ndyEH,1,0.0,0,0,1,0,0
ण्प्र,ṇpra,Rpra,1,0.0,0,0,0,0,1
ह्न्यौ,hnyau,hnyO,1,0.0,0,0,0,0,1
श्र्ये,śrye,Srye,1,0.0,0,0,0,0,1
द्रृ,drṛ,drf,1,0.0,0,0,0,0,1
त्मैः,tmaiḥ,tmEH,1,0.0,0,0,0,0,1
श्लं,ślaṃ,SlaM,1,0.0,1,0,0,0,0
त्स्नुं,tsnuṃ,tsnuM,1,0.0,1,0,0,0,0
ष्तु,ṣtu,ztu,1,0.0,0,0,0,1,0
क्ष्रौं,kṣrauṃ,kzrOM,1,0.0,0,0,0,1,0
ङ्क्थाः,ṅkthāḥ,NkTAH,1,0.0,0,0,0,1,0
ष्स्थ,ṣstha,zsTa,1,0.0,0,0,0,1,0
ग्ग्ला,gglā,gglA,1,0.0,0,0,0,1,0
न्बो,nbo,nbo,1,0.0,0,0,0,1,0
ङ्क्यै,ṅkyai,NkyE,1,0.0,0,0,0,1,0
न्श्व,nśva,nSva,1,0.0,0,0,0,1,0
ङ्ख्यैः,ṅkhyaiḥ,NKyEH,1,0.0,0,0,0,1,0
ण्ठिः,ṇṭhiḥ,RWiH,1,0.0,0,0,0,1,0
र्ख्यै,rkhyai,rKyE,1,0.0,0,0,0,1,0
ण्ठिं,ṇṭhiṃ,RWiM,1,0.0,0,0,0,1,0
म्ब्वां,mbvāṃ,mbvAM,1,0.0,0,0,0,1,0
वूः,vūḥ,vUH,1,0.0,0,0,0,1,0
ग्ज्ञे,gjñe,gjYe,1,0.0,1,0,0,0,0
र्क्व्,rkv,rkv,1,0.0,1,0,0,0,0
च्चृ,ccṛ,ccf,1,0.0,1,0,0,0,0
त्स्ते,tste,tste,1,0.0,0,0,1,0,0
म्फे,mphe,mPe,1,0.0,0,0,1,0,0
त्द्वि,tdvi,tdvi,1,0.0,0,0,1,0,0
क्श्री,kśrī,kSrI,1,0.0,0,0,0,0,1
ब्लू,blū,blU,1,0.0,0,0,0,0,1
न्व्लीं,nvlīṃ,nvlIM,1,0.0,0,0,0,0,1
य्लूं,ylūṃ,ylUM,1,0.0,0,0,0,0,1
ज्म्रीं,jmrīṃ,jmrIM,1,0.0,0,0,0,0,1
ह्स्ल्व्यूं,hslvyūṃ,hslvyUM,1,0.0,0,0,0,0,1
झ्म्र्यूं,jhmryūṃ,JmryUM,1,0.0,0,0,0,0,1
क्ष्म्रीं,kṣmrīṃ,kzmrIM,1,0.0,0,0,0,0,1
य्म,yma,yma,1,0.0,1,0,0,0,0
भ्जा,bhjā,BjA,1,0.0,1,0,0,0,0
त्षु,tṣu,tzu,1,0.0,1,0,0,0,0
प्णा,pṇā,pRA,1,0.0,1,0,0,0,0
र्त्तिः,rttiḥ,rttiH,1,0.0,1,0,0,0,0
श्न्य्,śny,Sny,1,0.0,1,0,0,0,0
ग्व्वा,gvvā,gvvA,1,0.0,0,0,1,0,0
प्स्ना,psnā,psnA,1,0.0,0,0,1,0,0
र्ष्मः,rṣmaḥ,rzmaH,1,0.0,1,0,0,0,0
प्स्वा,psvā,psvA,1,0.0,1,0,0,0,0
ट्त्रु,ṭtru,wtru,1,0.0,0,0,0,0,1
र्थिः,rthiḥ,rTiH,1,0.0,0,0,0,0,1
ट्ति,ṭti,wti,1,0.0,0,0,0,1,0
ष्ट्र्यौ,ṣṭryau,zwryO,1,0.0,0,0,0,1,0
ड्ग्रा,ḍgrā,qgrA,1,0.0,0,0,0,1,0
न्निं,nniṃ,nniM,1,0.0,0,0,0,1,0
र्लिं,rliṃ,rliM,1,0.0,0,0,0,1,0
गृं,gṛṃ,gfM,1,0.0,0,0,0,1,0
न्घृ,nghṛ,nGf,1,0.0,0,0,0,1,0
द्भृं,dbhṛṃ,dBfM,1,0.0,0,0,0,1,0
ण्मृ,ṇmṛ,Rmf,1,0.0,0,0,0,1,0
ग्जे,gje,gje,1,0.0,0,0,0,1,0
प्त्योः,ptyoḥ,ptyoH,1,0.0,0,0,0,1,0
ण्ठ्यू,ṇṭhyū,RWyU,1,0.0,0,0,0,1,0
र्ङ्ग्या,rṅgyā,rNgyA,1,0.0,0,0,0,1,0
ण्टुः,ṇṭuḥ,RwuH,1,0.0,0,0,0,0,1
ल्ख,lkha,lKa,1,0.0,0,0,0,0,1
य्ला,ylā,ylA,1,0.0,0,0,0,0,1
ल्टी,lṭī,lwI,1,0.0,0,0,0,0,1
ल्युः,lyuḥ,lyuH,1,0.0,0,0,0,0,1
न्वीः,nvīḥ,nvIH,1,0.0,0,0,0,0,1
ङ्ग्ल,ṅgla,Ngla,1,0.0,0,0,0,0,1
ख्रा,khrā,KrA,1,0.0,0,0,0,0,1
न्न्यु,nnyu,nnyu,1,0.0,0,0,0,0,1
ठ्यः,ṭhyaḥ,WyaH,1,0.0,0,0,0,0,1
क्ध्रू,kdhrū,kDrU,1,0.0,0,0,0,1,0
ग्मौ,gmau,gmO,1,0.0,0,0,0,1,0
छ्ल,chla,Cla,1,0.0,0,0,0,1,0
र्द्यौ,rdyau,rdyO,1,0.0,0,0,0,1,0
श्र्यं,śryaṃ,SryaM,1,0.0,0,0,0,1,0
ठ्ठ,ṭhṭha,WWa,1,0.0,0,0,0,1,0
क्ष्में,kṣmeṃ,kzmeM,1,0.0,0,0,0,1,0
न्ध्मा,ndhmā,nDmA,1,0.0,0,0,0,1,0
द्गुं,dguṃ,dguM,1,0.0,0,0,0,1,0
र्ढा,rḍhā,rQA,1,0.0,0,0,0,1,0
ल्लेः,lleḥ,lleH,1,0.0,0,0,0,0,1
ण्ढु,ṇḍhu,RQu,1,0.0,0,0,0,1,0
ह्णिः,hṇiḥ,hRiH,1,0.0,0,0,0,1,0
त्पिं,tpiṃ,tpiM,1,0.0,0,0,0,1,0
ङ्न्यू,ṅnyū,NnyU,1,0.0,0,0,0,1,0
र्त्त्य,rttya,rttya,1,0.0,0,0,0,1,0
र्त्त्या,rttyā,rttyA,1,0.0,0,0,0,1,0
न्घ्रा,nghrā,nGrA,1,0.0,0,0,0,1,0
ल्ल्यौ,llyau,llyO,1,0.0,0,0,0,1,0
र्द्धां,rddhāṃ,rdDAM,1,0.0,0,0,0,1,0
र्य्यौ,ryyau,ryyO,1,0.0,0,0,0,1,0
क्क्षा,kkṣā,kkzA,1,0.0,0,0,0,1,0
व्वे,vve,vve,1,0.0,0,0,0,1,0
स्फे,sphe,sPe,1,0.0,0,0,0,1,0
ल्ह्यां,lhyāṃ,lhyAM,1,0.0,0,0,0,1,0
म्क,mka,mka,1,0.0,0,0,0,1,0
ल्हीं,lhīṃ,lhIM,1,0.0,0,0,0,1,0
क्ष्लौः,kṣlauḥ,kzlOH,1,0.0,0,0,0,1,0
क्ष्लः,kṣlaḥ,kzlaH,1,0.0,0,0,0,1,0
क्ष्लैं,kṣlaiṃ,kzlEM,1,0.0,0,0,0,1,0
क्ष्लं,kṣlaṃ,kzlaM,1,0.0,0,0,0,1,0
ह्रूः,hrūḥ,hrUH,1,0.0,0,0,0,1,0
र्तीं,rtīṃ,rtIM,1,0.0,0,0,0,1,0
ष्क्ले,ṣkle,zkle,1,0.0,0,0,0,1,0
ञ्च्वोः,ñcvoḥ,YcvoH,1,0.0,0,0,0,1,0
ञ्च्वो,ñcvo,Ycvo,1,0.0,0,0,0,0,1
ज्र्यां,jryāṃ,jryAM,1,0.0,0,0,0,0,1
ट्व्य्,ṭvy,wvy,1,0.0,0,0,0,1,0
ब्भ्रं,bbhraṃ,bBraM,1,0.0,0,0,0,1,0
ग्घा,gghā,gGA,1,0.0,0,0,0,1,0
ड्भूः,ḍbhūḥ,qBUH,1,0.0,0,0,0,1,0
ग्र्व,grva,grva,1,0.0,0,0,0,1,0
र्वु,rvu,rvu,1,0.0,0,0,0,1,0
ङ्घौ,ṅghau,NGO,1,0.0,0,0,0,1,0
ण्ढ्रः,ṇḍhraḥ,RQraH,1,0.0,0,0,0,1,0
झ्वि,jhvi,Jvi,1,0.0,0,0,0,1,0
द्व्यै,dvyai,dvyE,1,0.0,0,0,0,1,0
ह्नाः,hnāḥ,hnAH,1,0.0,0,0,0,1,0
न्त्व्ये,ntvye,ntvye,1,0.0,0,1,0,0,0
न्त्व्या,ntvyā,ntvyA,1,0.0,0,1,0,0,0
क्प्री,kprī,kprI,1,0.0,0,1,0,0,0
ड्वे,ḍve,qve,1,0.0,0,1,0,0,0
र्ध्न्ये,rdhnye,rDnye,1,0.0,0,1,0,0,0
न्थू,nthū,nTU,1,0.0,0,1,0,0,0
र्ष्ट्या,rṣṭyā,rzwyA,1,0.0,0,1,0,0,0
न्द्ध्ये,nddhye,ndDye,1,0.0,0,1,0,0,0
ञ्श्रू,ñśrū,YSrU,1,0.0,0,1,0,0,0
ह्ल्यां,hlyāṃ,hlyAM,1,0.0,0,1,0,0,0
र्द्ध्यो,rddhyo,rdDyo,1,0.0,0,0,0,0,1
र्द्ध्य,rddhya,rdDya,1,0.0,0,0,0,0,1
क्त्यौ,ktyau,ktyO,1,0.0,0,0,0,1,0
घ्वोः,ghvoḥ,GvoH,1,0.0,0,0,0,1,0
म्तौ,mtau,mtO,1,0.0,0,0,0,1,0
ण्यूं,ṇyūṃ,RyUM,1,0.0,0,1,0,0,0
क्छ्रु,kchru,kCru,1,0.0,0,1,0,0,0
स्थोः,sthoḥ,sToH,1,0.0,0,0,1,0,0
न्न्नि,nnni,nnni,1,0.0,0,0,1,0,0
ष्ण्वृ,ṣṇvṛ,zRvf,1,0.0,0,0,0,1,0
न्क्ले,nkle,nkle,1,0.0,0,0,0,0,1
डेः,ḍeḥ,qeH,1,0.0,0,0,0,0,1
न्गोः,ngoḥ,ngoH,1,0.0,0,0,0,0,1
ज्ञ्यै,jñyai,jYyE,1,0.0,0,0,0,0,1
न्च्यु,ncyu,ncyu,1,0.0,0,0,0,0,1
ण्टैः,ṇṭaiḥ,RwEH,1,0.0,0,0,0,0,1
न्रे,nre,nre,1,0.0,0,0,0,0,1
म्फः,mphaḥ,mPaH,1,0.0,0,0,0,0,1
ढ्रः,ḍhraḥ,QraH,1,0.0,0,0,0,1,0
र्द्ध्वं,rddhvaṃ,rdDvaM,1,0.0,0,0,0,1,0
ब्ध्रे,bdhre,bDre,1,0.0,0,0,0,1,0
ब्धुः,bdhuḥ,bDuH,1,0.0,0,0,0,1,0
घ्व्यो,ghvyo,Gvyo,1,0.0,0,0,1,0,0
ङ्क्वे,ṅkve,Nkve,1,0.0,0,0,1,0,0
ब्ज्यं,bjyaṃ,bjyaM,1,0.0,0,0,1,0,0
श्र्ङ्गी,śrṅgī,SrNgI,1,0.0,0,0,1,0,0
र्ङ्गु,rṅgu,rNgu,1,0.0,0,0,1,0,0
ण्मां,ṇmāṃ,RmAM,1,0.0,0,0,1,0,0
ट्टू,ṭṭū,wwU,1,0.0,0,0,1,0,0
न्थेः,ntheḥ,nTeH,1,0.0,0,0,1,0,0
प्पं,ppaṃ,ppaM,1,0.0,0,0,1,0,0
र्च्यौ,rcyau,rcyO,1,0.0,0,0,1,0,0
चूं,cūṃ,cUM,1,0.0,0,0,1,0,0
त्क्लो,tklo,tklo,1,0.0,0,0,1,0,0
थ्व्य,thvya,Tvya,1,0.0,0,0,1,0,0
त्स्वाः,tsvāḥ,tsvAH,1,0.0,0,0,1,0,0
ड्दै,ḍdai,qdE,1,0.0,0,0,1,0,0
र्प्यु,rpyu,rpyu,1,0.0,0,0,1,0,0
ष्क्यं,ṣkyaṃ,zkyaM,1,0.0,0,0,1,0,0
ष्क्यः,ṣkyaḥ,zkyaH,1,0.0,0,0,1,0,0
ष्क्य,ṣkya,zkya,1,0.0,0,0,1,0,0
क्फा,kphā,kPA,1,0.0,0,0,1,0,0
क्सी,ksī,ksI,1,0.0,0,0,1,0,0
प्वाः,pvāḥ,pvAH,1,0.0,0,0,1,0,0
ब्वां,bvāṃ,bvAM,1,0.0,0,0,1,0,0
ण्ठ्ये,ṇṭhye,RWye,1,0.0,0,0,1,0,0
र्गीः,rgīḥ,rgIH,1,0.0,0,0,1,0,0
ण्वैः,ṇvaiḥ,RvEH,1,0.0,0,0,1,0,0
ङ्गूः,ṅgūḥ,NgUH,1,0.0,0,0,1,0,0
ट्शै,ṭśai,wSE,1,0.0,0,0,1,0,0
ह्म्यो,hmyo,hmyo,1,0.0,0,0,1,0,0
ग्र्वि,grvi,grvi,1,0.0,0,0,1,0,0
क्स्यू,ksyū,ksyU,1,0.0,0,0,1,0,0
क्स्थौ,ksthau,ksTO,1,0.0,0,0,1,0,0
स्त्रीः,strīḥ,strIH,1,0.0,0,0,1,0,0
र्भूं,rbhūṃ,rBUM,1,0.0,1,0,0,0,0
ष्ण्वं,ṣṇvaṃ,zRvaM,1,0.0,0,0,0,0,1
त्त्यः,ttyaḥ,ttyaH,1,0.0,0,0,0,0,1
ज्झ्यो,jjhyo,jJyo,1,0.0,0,0,1,0,0
र्द्वाः,rdvāḥ,rdvAH,1,0.0,0,0,0,1,0
व्ले,vle,vle,1,0.0,1,0,0,0,0
प्स्नि,psni,psni,1,0.0,1,0,0,0,0
च्ञै,cñai,cYE,1,0.0,1,0,0,0,0
ञ्छ्वो,ñchvo,YCvo,1,0.0,1,0,0,0,0
ल्मिं,lmiṃ,lmiM,1,0.0,1,0,0,0,0
र्त्रः,rtraḥ,rtraH,1,0.0,1,0,0,0,0
श्च्य्,ścy,Scy,1,0.0,1,0,0,0,0
द्र्व्,drv,drv,1,0.0,1,0,0,0,0
त्त्रीः,ttrīḥ,ttrIH,1,0.0,1,0,0,0,0
त्त्र्य्,ttry,ttry,1,0.0,1,0,0,0,0
र्द्धो,rddho,rdDo,1,0.0,1,0,0,0,0
न्त्तो,ntto,ntto,1,0.0,1,0,0,0,0
श्नीं,śnīṃ,SnIM,1,0.0,1,0,0,0,0
र्ष्णै,rṣṇai,rzRE,1,0.0,1,0,0,0,0
न्ध्यै,ndhyai,nDyE,1,0.0,0,0,0,1,0
म्ब्ली,mblī,mblI,1,0.0,0,0,0,1,0
ट्प्रो,ṭpro,wpro,1,0.0,0,0,0,1,0
क्त्रीं,ktrīṃ,ktrIM,1,0.0,0,0,0,1,0
र्त्स्व,rtsva,rtsva,1,0.0,0,0,1,0,0
द्बौ,dbau,dbO,1,0.0,0,0,0,1,0
ष्ट्ट,ṣṭṭa,zwwa,1,0.0,0,0,0,1,0
न्ध्वा,ndhvā,nDvA,1,0.0,0,0,0,1,0
त्स्वैः,tsvaiḥ,tsvEH,1,0.0,0,0,0,1,0
न्स्फु,nsphu,nsPu,1,0.0,0,0,0,1,0
न्स्थू,nsthū,nsTU,1,0.0,0,0,0,1,0
ट्प्रा,ṭprā,wprA,1,0.0,0,0,0,1,0
त्खं,tkhaṃ,tKaM,1,0.0,0,0,0,1,0
च्मः,cmaḥ,cmaH,1,0.0,0,0,0,1,0
द्द्विं,ddviṃ,ddviM,1,0.0,0,0,0,1,0
स्त्वों,stvoṃ,stvoM,1,0.0,0,0,0,1,0
ड्द्वी,ḍdvī,qdvI,1,0.0,0,0,0,1,0
त्स्थाः,tsthāḥ,tsTAH,1,0.0,0,0,0,1,0
न्पै,npai,npE,1,0.0,0,0,0,1,0
भ्व्या,bhvyā,BvyA,1,0.0,0,0,0,1,0
ड्यैः,ḍyaiḥ,qyEH,1,0.0,0,0,0,1,0
क्स्थै,ksthai,ksTE,1,0.0,0,0,0,1,0
क्ष्म्यः,kṣmyaḥ,kzmyaH,1,0.0,0,0,0,1,0
ग्यी,gyī,gyI,1,0.0,0,0,0,1,0
त्त्वीं,ttvīṃ,ttvIM,1,0.0,0,0,0,1,0
द्द्व्ये,ddvye,ddvye,1,0.0,0,0,0,1,0
त्त्वी,ttvī,ttvI,1,0.0,0,0,0,1,0
र्ष्वि,rṣvi,rzvi,1,0.0,0,0,0,1,0
ल्द्व,ldva,ldva,1,0.0,0,0,0,1,0
ल्त,lta,lta,1,0.0,0,0,0,1,0
र्प्यः,rpyaḥ,rpyaH,1,0.0,0,0,0,1,0
म्ब्लः,mblaḥ,mblaH,1,0.0,0,0,1,0,0
एं,eṃ,eM,1,0.0,0,0,0,0,1
ङ्भी,ṅbhī,NBI,1,0.0,0,0,0,0,1
व्रीं,vrīṃ,vrIM,1,0.0,0,0,0,0,1
ल्टा,lṭā,lwA,1,0.0,0,0,0,0,1
क्लूं,klūṃ,klUM,1,0.0,0,0,0,0,1
क्लैं,klaiṃ,klEM,1,0.0,0,0,0,0,1
क्लौं,klauṃ,klOM,1,0.0,0,0,0,0,1
ह्रें,hreṃ,hreM,1,0.0,0,0,0,0,1
हृं,hṛṃ,hfM,1,0.0,0,0,0,0,1
स्रिं,sriṃ,sriM,1,0.0,0,0,0,0,1
स्रुं,sruṃ,sruM,1,0.0,0,0,0,0,1
स्रूं,srūṃ,srUM,1,0.0,0,0,0,0,1
स्रें,sreṃ,sreM,1,0.0,0,0,0,0,1
स्रैं,sraiṃ,srEM,1,0.0,0,0,0,0,1
स्रों,sroṃ,sroM,1,0.0,0,0,0,0,1
स्रौं,srauṃ,srOM,1,0.0,0,0,0,0,1
क्षों,kṣoṃ,kzoM,1,0.0,0,0,0,0,1
लौं,lauṃ,lOM,1,0.0,0,0,0,0,1
न्थ्यै,nthyai,nTyE,1,0.0,0,0,1,0,0
त्ले,tle,tle,1,0.0,0,0,1,0,0
र्क्षां,rkṣāṃ,rkzAM,1,0.0,0,0,1,0,0
ङ्तां,ṅtāṃ,NtAM,1,0.0,1,0,0,0,0
न्त्वो,ntvo,ntvo,1,0.0,1,0,0,0,0
स्स्वि,ssvi,ssvi,1,0.0,1,0,0,0,0
ध्यों,dhyoṃ,DyoM,1,0.0,1,0,0,0,0
ग्वौ,gvau,gvO,1,0.0,1,0,0,0,0
र्जुं,rjuṃ,rjuM,1,0.0,1,0,0,0,0
र्ण्व्,rṇv,rRv,1,0.0,1,0,0,0,0
ष्नो,ṣno,zno,1,0.0,1,0,0,0,0
र्यूं,ryūṃ,ryUM,1,0.0,1,0,0,0,0
ग्ध्रं,gdhraṃ,gDraM,1,0.0,1,0,0,0,0
प्वि,pvi,pvi,1,0.0,1,0,0,0,0
त्यों,tyoṃ,tyoM,1,0.0,1,0,0,0,0
र्य्वा,ryvā,ryvA,1,0.0,1,0,0,0,0
प्पी,ppī,ppI,1,0.0,1,0,0,0,0
र्य्वो,ryvo,ryvo,1,0.0,1,0,0,0,0
ब्ध्योः,bdhyoḥ,bDyoH,1,0.0,0,0,1,0,0
त्भो,tbho,tBo,1,0.0,1,0,0,0,0
स्द,sda,sda,1,0.0,1,0,0,0,0
ध्यी,dhyī,DyI,1,0.0,0,0,1,0,0
ञ्छौ,ñchau,YCO,1,0.0,0,0,1,0,0
र्ष्ट्यो,rṣṭyo,rzwyo,1,0.0,0,0,1,0,0
न्रै,nrai,nrE,1,0.0,0,0,1,0,0
द्भूः,dbhūḥ,dBUH,1,0.0,0,0,1,0,0
न्ह्री,nhrī,nhrI,1,0.0,0,0,1,0,0
न्गे,nge,nge,1,0.0,0,0,1,0,0
क्तॄं,ktṝṃ,ktFM,1,0.0,0,0,1,0,0
न्बै,nbai,nbE,1,0.0,0,0,1,0,0
ङ्क्षीः,ṅkṣīḥ,NkzIH,1,0.0,0,0,1,0,0
न्शु,nśu,nSu,1,0.0,0,0,1,0,0
म्प्याः,mpyāḥ,mpyAH,1,0.0,0,0,1,0,0
न्घा,nghā,nGA,1,0.0,0,0,1,0,0
र्व्रि,rvri,rvri,1,0.0,0,0,1,0,0
म्नेः,mneḥ,mneH,1,0.0,0,0,1,0,0
ग्गे,gge,gge,1,0.0,0,0,1,0,0
व्झ,vjha,vJa,1,0.0,0,0,1,0,0
म्णै,mṇai,mRE,1,0.0,0,0,1,0,0
न्फा,nphā,nPA,1,0.0,0,0,1,0,0
त्स्थी,tsthī,tsTI,1,0.0,0,0,1,0,0
द्म्ये,dmye,dmye,1,0.0,0,0,1,0,0
ण्दी,ṇdī,RdI,1,0.0,0,0,1,0,0
त्र्वे,trve,trve,1,0.0,0,0,1,0,0
प्त्र्ये,ptrye,ptrye,1,0.0,1,0,0,0,0
ङ्क्सो,ṅkso,Nkso,1,0.0,1,0,0,0,0
ह्व्या,hvyā,hvyA,1,0.0,1,0,0,0,0
न्त्र्यौ,ntryau,ntryO,1,0.0,1,0,0,0,0
ष्ठ्वा,ṣṭhvā,zWvA,1,0.0,1,0,0,0,0
र्त्निं,rtniṃ,rtniM,1,0.0,1,0,0,0,0
क्छ्रो,kchro,kCro,1,0.0,0,0,0,1,0
च्क,cka,cka,1,0.0,0,0,0,1,0
र्द्द,rdda,rdda,1,0.0,0,1,0,0,0
न्द्दा,nddā,nddA,1,0.0,0,1,0,0,0
द्र्यो,dryo,dryo,1,0.0,0,0,1,0,0
र्घ्यै,rghyai,rGyE,1,0.0,0,0,1,0,0
क्थ्नां,kthnāṃ,kTnAM,1,0.0,0,0,1,0,0
प्लि,pli,pli,1,0.0,0,0,1,0,0
क्सां,ksāṃ,ksAM,1,0.0,0,0,1,0,0
क्ष्मौं,kṣmauṃ,kzmOM,1,0.0,0,0,0,1,0
न्ट,nṭa,nwa,1,0.0,0,0,0,1,0
र्जीं,rjīṃ,rjIM,1,0.0,0,0,0,1,0
र्द्व्ये,rdvye,rdvye,1,0.0,0,0,0,1,0
ङ्घ्रौ,ṅghrau,NGrO,1,0.0,0,0,0,1,0
द्व्यौ,dvyau,dvyO,1,0.0,0,0,0,1,0
न्व्री,nvrī,nvrI,1,0.0,0,0,0,1,0
ड्ढौ,ḍḍhau,qQO,1,0.0,0,0,0,1,0
डों,ḍoṃ,qoM,1,0.0,0,0,0,1,0
क्रूं,krūṃ,krUM,1,0.0,0,0,0,1,0
ह्रों,hroṃ,hroM,1,0.0,0,0,0,1,0
घ्ये,ghye,Gye,1,0.0,0,0,0,1,0
ल्बै,lbai,lbE,1,0.0,0,0,0,1,0
क्वी,kvī,kvI,1,0.0,0,0,0,1,0
ग्णै,gṇai,gRE,1,0.0,0,0,0,1,0
ड्जी,ḍjī,qjI,1,0.0,0,0,0,1,0
त्षा,tṣā,tzA,1,0.0,0,0,0,1,0
द्द्विः,ddviḥ,ddviH,1,0.0,0,0,0,1,0
ज्जैः,jjaiḥ,jjEH,1,0.0,0,0,0,1,0
द्दिं,ddiṃ,ddiM,1,0.0,0,0,0,1,0
ट्टु,ṭṭu,wwu,1,0.0,0,0,0,1,0
न्क्वा,nkvā,nkvA,1,0.0,0,0,0,1,0
न्ध्योः,ndhyoḥ,nDyoH,1,0.0,1,0,0,0,0
ज्झं,jjhaṃ,jJaM,1,0.0,1,0,0,0,0
न्त्र्यों,ntryoṃ,ntryoM,1,0.0,1,0,0,0,0
प्त्र्यो,ptryo,ptryo,1,0.0,1,0,0,0,0
प्नि,pni,pni,1,0.0,1,0,0,0,0
